DEVICE;TYPEID;M;N;K;S;GFLOPS;BS;BM;BN;BK;WS;WG;LU;NZ;AL;TB;TC;AP;AA;AB;AC
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;25;13;30000;1947.9;16;8;1;17;45;-1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;25;25;30000;1969.6;11;8;1;26;45;0;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;25;26;30000;1944.2;10;8;1;19;45;-2;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;25;28;30000;1901.6;16;8;1;33;45;0;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;25;32;30000;1879.1;16;8;1;6;45;-1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;25;45;30000;2012.3;1;45;1;36;45;1;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;26;13;30000;1881.3;27;8;1;21;45;1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;26;25;30000;1975.2;20;8;1;5;45;0;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;26;26;30000;1952.3;20;8;1;44;45;-1;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;26;28;30000;1877.8;40;8;1;37;45;0;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;26;32;30000;1930.4;27;8;1;8;45;-2;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;26;45;30000;3486.3;9;45;1;1;45;0;1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;28;13;30000;1847.0;26;8;1;1;45;0;0;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;28;25;30000;1904.6;10;8;1;25;45;0;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;28;26;30000;1879.3;9;8;1;43;45;0;-1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;28;28;30000;1864.8;16;8;1;34;45;0;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;28;32;30000;1845.0;9;8;1;28;45;0;1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;28;45;30000;2081.1;1;45;1;13;45;-2;-2;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;32;13;30000;2079.4;16;8;1;23;45;-1;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;32;25;30000;2074.1;14;8;1;11;45;0;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;32;26;30000;2089.4;8;8;1;2;45;-2;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;32;28;30000;2251.2;12;45;1;1;45;-1;0;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;32;32;30000;2467.2;16;45;1;35;45;-1;1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;32;45;30000;4673.8;20;45;1;1;45;-2;-2;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;45;7;30000;1747.6;33;8;1;26;45;1;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;45;9;30000;1985.6;36;8;1;1;45;0;0;0;0;0;1;0;2;2;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;45;13;30000;2051.7;35;8;1;1;45;0;0;0;0;0;1;0;2;2;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;45;25;30000;1904.9;10;8;1;44;45;0;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;45;26;30000;1895.3;18;8;1;24;45;0;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;45;28;30000;1833.7;8;8;1;33;45;-2;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;45;32;30000;4520.7;15;45;1;1;45;-2;-2;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;45;45;45;30000;2187.1;1;45;1;37;45;-2;1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;50;20;50;30000;1426.4;3;8;1;1;50;-2;0;0;0;0;1;0;0;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;55;16;16;30000;2137.4;15;8;1;1;55;-2;5;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;55;16;29;30000;1945.4;12;16;1;17;55;1;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;55;16;55;30000;1096.3;1;16;1;11;55;-1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;55;29;16;30000;2448.8;16;55;1;12;55;-1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;55;29;29;30000;2204.1;16;55;1;11;55;-1;-1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;55;29;32;30000;1779.8;7;8;1;25;55;0;7;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;55;29;55;30000;1096.7;1;16;1;42;55;1;-1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;55;32;29;30000;2377.7;17;55;1;51;55;1;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;55;32;32;30000;1884.1;63;16;1;11;55;-2;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;55;32;55;30000;1279.2;1;16;1;40;55;-1;-1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;55;55;16;30000;2662.1;15;55;1;13;55;-1;0;0;1;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;55;55;29;30000;2547.6;30;55;1;7;55;-1;0;0;1;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;55;55;32;30000;3087.1;12;55;1;1;55;-1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;55;55;55;30000;1995.0;30;55;1;1;55;1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;64;64;64;30000;2195.8;7;8;1;1;64;1;0;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;76;30;30;30000;1894.3;10;16;1;4;76;-1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;76;30;76;30000;1767.6;5;8;1;1;76;1;0;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;76;76;30;30000;1777.8;10;40;1;54;76;0;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;76;76;76;30000;967.0;2;16;1;1;76;-1;0;0;0;0;1;0;2;2;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;78;78;78;30000;1049.0;4;8;1;31;78;1;-1;0;0;0;1;0;0;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;117;9;9;30000;1660.1;13;117;1;17;117;0;14;0;0;0;1;0;0;0;0;1
